-1573543.191843,-1901282.589623,-1618525.051568
-1571821.546105,-1804563.454851,-1619413.505608
-1574121.068971,-1761906.536951,-1616902.611155
-1573005.042460,-1860312.080250,-1614521.620651
-1566931.803495,-1808331.820155,-1615016.953332
-1566839.915690,-1756276.264346,-1613541.741884
-1571713.888946,-1745218.471762,-1610785.191909
-1570884.235038,-1826302.534704,-1611894.270189
-1569722.657304,-1786162.484971,-1610409.484611
-1570847.270055,-1764620.997545,-1611204.608081
-1569112.977471,-1722879.530094,-1609518.462857
-1562518.049245,-1793539.862529,-1608685.990971
-1560563.444089,-1730464.445757,-1607828.525756
-1564983.608865,-1708919.798941,-1605934.670913
-1563476.789051,-1811714.406377,-1607042.214352
-1561194.356732,-1800438.966985,-1604758.982270
-1555808.108530,-1845369.637484,-1603883.439129
-1554821.945106,-1771710.628727,-1603318.753411
-1555106.280753,-1802210.728817,-1604644.498167
-1554363.607241,-1809711.276845,-1606836.996253
-1555401.565480,-1795211.928636,-1604568.110754
-1548134.354572,-1858622.048473,-1605100.888868
-1546893.284463,-1845542.824878,-1605914.708465
-1546197.907642,-1772565.371383,-1604958.248121
-1546026.353559,-1796470.197261,-1604070.040975
-1542422.828312,-1865401.997990,-1603785.194258
-1552801.430652,-1793802.524404,-1606402.532046
-1548353.814240,-1795566.413675,-1605703.167178
-1554749.959303,-1849262.870723,-1605332.341183
-1556552.783564,-1772838.608119,-1604178.314885
-1555638.545773,-1753565.921797,-1603113.541326
-1550268.202983,-1765372.264674,-1602417.735662
-1551580.603362,-1784309.646368,-1601819.017223
-1549809.863038,-1791318.008210,-1599760.086468
-1547404.085433,-1740500.272308,-1598233.635344
-1547638.321646,-1756351.350838,-1596999.817320
-1545192.989429,-1724334.912386,-1595105.503444
-1541968.815420,-1739793.124361,-1591724.541980
-1539711.202036,-1732769.383984,-1591335.568410
-1538096.187898,-1793825.420073,-1589689.222861
-1531968.179964,-1758433.021491,-1588817.072755
-1535264.051797,-1755586.087668,-1591001.368407
-1534862.036418,-1716773.097694,-1587390.177905
-1535317.407137,-1806759.093960,-1586739.103837
-1531022.847782,-1773035.408476,-1587362.538980
-1534873.223674,-1780565.114242,-1588005.325148
-1528890.835251,-1749690.189219,-1586341.222797
-1536688.421564,-1786818.950064,-1582739.706166
-1537701.905463,-1772597.770358,-1585040.118775
-1535365.712255,-1747236.483354,-1582420.486833
-1533677.462996,-1812888.710835,-1583508.358667
-1528247.120127,-1750335.958226,-1582353.321217
-1530141.379993,-1880255.180403,-1580728.451442
-1535053.913231,-1751253.582462,-1585768.970893
-1533828.730260,-1759961.347811,-1581358.392153
-1532970.814833,-1773081.315312,-1582668.201052
-1524770.273722,-1765559.677553,-1580569.608556
-1530243.042821,-1678818.760079,-1578743.654246
-1515902.764928,-1678164.852374,-1573882.376603
-1525870.816814,-1748487.147856,-1572292.647836
-1529143.641108,-1782837.107550,-1573192.218671
-1525341.052694,-1691849.701678,-1570685.079573
-1526206.314654,-1712561.195420,-1570115.778317
-1525895.745469,-1714515.143461,-1570602.274953
-1521098.955703,-1689986.443192,-1568320.223145
-1520420.437575,-1823677.492608,-1567526.731317
-1517788.787828,-1786693.732474,-1567311.079980
-1522068.232880,-1774763.071520,-1567856.719314
-1509675.854679,-1719080.880694,-1568038.998372
-1521255.001638,-1767995.238882,-1567459.771286
-1518338.330848,-1795933.584163,-1565111.439106
-1522689.608597,-1725616.649773,-1566262.838071
-1520722.965117,-1726504.293110,-1565285.915534
-1517534.600248,-1825923.797059,-1564731.312191
-1517469.219142,-1720698.443096,-1565583.022612
-1516103.927527,-1686356.163711,-1562600.245008
-1510027.668662,-1768842.415774,-1559567.492361
-1512915.496337,-1732881.843261,-1560292.105199
-1507412.192834,-1790284.327733,-1560815.184747
-1510659.709013,-1711289.628800,-1560942.189674
-1513152.435894,-1715186.900131,-1559517.472452
-1508864.705459,-1663472.607360,-1558788.380579
-1507411.423300,-1735635.482861,-1557074.068666
-1511510.166132,-1909351.949578,-1559791.222737
-1510812.425082,-1704772.873407,-1560137.080711
-1508765.883082,-1778975.957381,-1557307.401701
-1508609.899108,-1728913.687339,-1556169.169314
-1506455.296113,-1796248.186493,-1555252.132061
-1504563.552700,-1810471.137542,-1555298.233793
-1506337.078617,-1788966.501790,-1557491.330766
-1504945.198863,-1760618.583573,-1554061.164372
-1505525.457979,-1729867.398473,-1553254.799195
-1503597.591007,-1750979.945458,-1551163.319920
-1504224.213378,-1813480.153529,-1550401.531706
-1500962.971783,-1687773.007016,-1549172.226354
-1506233.115970,-1709251.292156,-1548676.139016
-1503646.947164,-1676106.785792,-1547535.929331
-1502177.214521,-1748260.444976,-1545985.053657
-1502370.860981,-1711393.826909,-1546289.180752
-1499920.401435,-1729755.401700,-1547717.417254
-1501917.904198,-1803655.187322,-1546872.521270
-1498513.473134,-1698161.809639,-1548815.223788
-1506858.884635,-1745103.546162,-1548736.546078
-1501077.664874,-1673456.545512,-1548212.941786
-1503319.101164,-1676072.610576,-1547941.533535
-1503201.053854,-1696781.147068,-1546405.863207
-1494064.840877,-1714249.196925,-1544183.326638
-1492741.708537,-1749922.256931,-1544419.277344
-1491087.141118,-1732723.372917,-1542338.572506
-1488472.502032,-1770910.468303,-1540456.565433
-1488650.375059,-1632746.593501,-1536470.102631
-1489333.599284,-1741213.668732,-1535117.410359
-1488902.469947,-1674663.925993,-1536375.751290
-1489693.555741,-1717384.372718,-1533065.060779
-1487586.018784,-1698748.526188,-1534675.649347
-1487016.923573,-1754589.828016,-1532724.070083
-1481281.920097,-1664441.807678,-1531262.966338
-1480753.436170,-1755547.747830,-1529531.972707
-1482670.694841,-1673088.228318,-1527720.579788
-1474544.852565,-1706020.249666,-1526928.699196
-1481597.633549,-1793670.603365,-1527980.974557
-1477218.339976,-1668294.328556,-1527782.176305
-1475343.686115,-1664178.647616,-1526457.773366
-1475537.816283,-1722946.072092,-1526162.432013
-1475081.096895,-1711356.749976,-1524295.873867
-1473725.995311,-1673744.630797,-1525345.843319
-1473561.897753,-1672047.851666,-1523920.665236
-1466819.710082,-1728207.232584,-1523515.652244
-1476396.683673,-1748136.921762,-1525900.754578
-1477250.721686,-1678388.163387,-1525545.282029
-1472800.582582,-1660783.346460,-1525287.981293
-1476055.280176,-1754103.597777,-1524324.555244
-1480162.503278,-1690240.349142,-1528274.395531
-1484183.901855,-1750420.517368,-1526540.546685
-1484359.148243,-1724101.146266,-1525405.777876
-1484677.392969,-1711451.638865,-1526871.440859
-1483509.347098,-1715676.692161,-1527984.741984
-1483156.290139,-1668210.114909,-1525071.885778
-1482539.906520,-1660347.195248,-1522749.620066
-1480750.027281,-1654494.148316,-1523055.779393
-1475045.022295,-1683743.647164,-1522587.500720
-1479472.099873,-1655381.460992,-1522573.950438
-1471936.068474,-1744824.288734,-1521004.493209
-1472263.596041,-1693304.694279,-1520409.804334
-1471426.965683,-1672717.570020,-1519844.962954
-1470895.685171,-1640927.579476,-1517712.384992
-1471172.307345,-1681431.994514,-1517413.517604
-1474431.537311,-1714934.882913,-1519585.506777
-1472411.914739,-1701898.327028,-1521369.164141
-1465542.503480,-1711378.727497,-1521234.808088
-1464454.083888,-1681583.906744,-1520392.735098
-1474040.890667,-1656530.126642,-1519949.530050
-1472974.059031,-1640424.995342,-1516901.004608
-1473197.003187,-1680526.834608,-1515629.463888
-1466750.883855,-1645993.419978,-1514553.509844
-1458208.296071,-1634148.965026,-1514724.015769
-1467080.768555,-1732723.723370,-1512926.803501
-1465912.099352,-1688354.578430,-1515072.963433
-1466067.150293,-1819289.438560,-1514593.950157
-1466078.364036,-1714053.879037,-1516954.634323
-1460157.007484,-1714799.936008,-1517339.444469
-1461793.743725,-1676531.922174,-1518287.469717
-1460644.267234,-1709365.679724,-1516794.876352
-1461818.837549,-1668058.133558,-1515908.683610
-1463214.792694,-1706563.282916,-1514006.920850
-1463415.134758,-1740551.374896,-1514083.290695
-1460027.053166,-1638492.702210,-1512565.460024
-1455544.358616,-1678168.646687,-1511952.265819
-1455328.453402,-1690183.441479,-1511199.656381
-1467131.762053,-1759108.527856,-1511697.728222
-1467407.893359,-1648722.669743,-1509302.514981
-1466507.450348,-1729800.155705,-1509547.650014
-1465607.148001,-1686037.075654,-1509980.844248
-1463364.102805,-1675043.978814,-1511284.992752
-1466489.207081,-1669456.911288,-1509310.570982
-1461616.307747,-1587886.643099,-1505307.248102
-1460790.971743,-1598853.923832,-1502281.948089
-1457646.058787,-1694639.070574,-1503249.384750
-1455771.076883,-1683884.403918,-1502086.201451
-1457101.080022,-1641112.661802,-1501974.242798
-1449894.042551,-1662597.432754,-1501482.617460
-1450179.787874,-1751097.143237,-1500557.344044
-1458572.455295,-1706667.200639,-1502639.213600
-1451930.004334,-1743538.887702,-1499969.268276
-1450492.858253,-1730464.612304,-1499427.931747
-1451619.408694,-1649412.810087,-1499603.871966
-1455109.514518,-1684625.186225,-1495723.465712
-1450329.959178,-1655979.776420,-1496815.499126
-1446916.226815,-1687113.566197,-1496381.609622
-1446658.128858,-1661295.035454,-1496071.994641
-1454610.367736,-1647617.616436,-1495934.802455
-1453125.551508,-1604910.869322,-1493325.690950
-1443544.662560,-1676305.527245,-1491252.197674
-1446100.618323,-1676098.771980,-1491300.283333
-1446279.849728,-1642319.911205,-1491744.245893
-1433972.653584,-1673059.049759,-1488330.137881
-1445372.676861,-1680202.535116,-1485699.474322
-1439489.887544,-1621409.869351,-1487152.508175
-1426333.623880,-1704845.031032,-1487380.404397
-1425768.234684,-1643897.731531,-1486682.559427
-1426249.395209,-1730906.441431,-1485063.700305
-1425161.293431,-1673076.368332,-1487488.809307
-1428291.854649,-1656508.241112,-1486798.960379
-1427884.734404,-1670078.413825,-1485780.048871
-1427792.950549,-1646364.183293,-1485716.891611
-1430040.158601,-1716125.124462,-1485482.804569
-1430965.110669,-1656030.334082,-1485826.937619
-1431479.629352,-1665077.995238,-1486968.559670
-1430046.216002,-1630911.769197,-1485808.904428
-1426352.872274,-1677331.604636,-1483860.080921
-1419943.658747,-1624381.803402,-1482440.612585
-1414614.351824,-1689232.069949,-1480923.488007
-1415209.312310,-1659078.203331,-1479847.645464
-1414355.412671,-1684563.666716,-1477569.544274
-1413294.928051,-1637524.691329,-1474212.326281
-1408268.895932,-1682672.443747,-1474972.238637
-1409481.282686,-1633754.134803,-1475019.056863
-1409891.779917,-1665386.536330,-1471877.464033
-1403315.196095,-1613601.109560,-1469410.191382
-1411231.904796,-1614387.608074,-1468042.781853
-1411119.395586,-1621279.981924,-1464442.098113
-1410745.518244,-1612713.332588,-1463322.506575
-1412632.153061,-1593469.890386,-1462511.509840
-1408403.728822,-1652016.373120,-1459555.151750
-1405389.044545,-1616273.421196,-1459029.519146
-1407232.353012,-1590915.370586,-1457750.817458
-1408032.945182,-1634176.848876,-1454358.889050
-1409154.677355,-1644715.408262,-1452969.119121
-1415218.868573,-1617450.430201,-1451977.246466
-1415584.243813,-1605941.052661,-1451545.239682
-1411199.213736,-1636075.952585,-1449853.134370
-1406080.334663,-1624947.788982,-1451221.041361
-1405029.686874,-1673451.371394,-1450832.827983
-1411099.907235,-1603585.530654,-1450789.847273
-1408999.762747,-1598828.280332,-1450815.653929
-1406249.107256,-1636139.412999,-1451036.173634
-1405759.509289,-1607219.996477,-1448837.534222
-1401123.075675,-1668927.284382,-1450164.488258
-1408922.424002,-1589907.877688,-1449188.789868
-1406257.855310,-1592701.540141,-1448145.544538
-1408099.799122,-1595411.056551,-1447562.206798
-1402101.661213,-1572254.534538,-1446778.205596
-1393399.455486,-1611403.855661,-1446642.127764
-1408101.208568,-1609956.916055,-1447957.550460
-1404907.830721,-1590506.310115,-1445822.153147
-1401575.332128,-1588230.506971,-1446531.075976
-1403719.334015,-1612236.347203,-1446649.989727
-1401088.638612,-1600772.624660,-1448300.605740
-1406199.624456,-1628874.228042,-1447487.026459
-1403718.068540,-1576460.541051,-1446152.741309
-1405634.189657,-1590532.683760,-1446301.438105
-1404808.583594,-1639533.624705,-1445038.697674
-1408318.910648,-1617589.080057,-1446194.212812
-1407065.518213,-1666813.018118,-1447513.592821
-1404980.046570,-1612168.683478,-1447097.582807
-1407060.022863,-1684910.108280,-1446561.341682
-1406100.345149,-1674325.548216,-1448424.228540
-1405436.064930,-1565949.545249,-1449360.163167
-1391921.798277,-1550661.342612,-1446940.094365
-1392459.763055,-1586300.668612,-1444633.092031
-1401022.823446,-1633168.504125,-1446833.949697
-1398972.010511,-1579259.003563,-1450000.628967
-1394258.667922,-1612471.616706,-1450531.452152
-1396265.479239,-1671070.173006,-1450297.984010
-1393320.231126,-1676555.714196,-1451264.148168
-1395222.321386,-1651178.635108,-1453278.018040
-1397812.006393,-1598938.463645,-1451666.759121
-1393424.330513,-1588446.136478,-1449489.075466
-1395038.459613,-1581412.595541,-1445802.531435
-1384793.030365,-1631311.061151,-1443926.914162
-1380513.337672,-1598215.662822,-1444698.281831
-1388705.510438,-1578693.057293,-1443879.454465
-1386616.359548,-1619046.986682,-1442587.585574
-1385931.784561,-1600909.891664,-1442267.792637
-1386676.953948,-1698108.201480,-1442316.275207
-1381902.027729,-1620787.044403,-1441648.772842
-1380163.146328,-1618432.539787,-1440116.548863
-1387702.232934,-1607365.545118,-1439931.162755
-1388159.571396,-1579719.363139,-1437262.360768
-1386194.667127,-1542150.360197,-1435367.901096
-1383850.343443,-1584529.389150,-1433269.810849
-1376237.599248,-1580594.476038,-1433197.892612
-1374843.974425,-1600803.621896,-1433833.977678
-1370751.522509,-1587450.641366,-1433636.408207
-1371859.716614,-1655331.376060,-1432292.523182
-1367334.848234,-1595863.507129,-1430990.533895
-1367800.602520,-1631180.874545,-1429735.816775
-1365146.497580,-1555701.000105,-1427193.166622
-1363522.495140,-1640853.539690,-1423624.665180
-1373275.452800,-1543987.854363,-1422877.282737
-1371646.724301,-1614424.261712,-1421362.372475
-1370727.865708,-1581549.210161,-1419527.553625
-1370980.466964,-1559735.241129,-1417854.119651
-1371132.327566,-1522569.434601,-1418032.986440
-1371059.462732,-1536267.286033,-1415593.665328
-1366500.116577,-1613627.975341,-1416836.592753
-1367151.224313,-1577588.920819,-1417601.259253
-1369704.845561,-1547502.071117,-1418281.402666
-1371362.676515,-1624747.692819,-1416425.144624
-1370674.411523,-1508092.374592,-1415550.156470
-1364641.767739,-1548197.974653,-1412327.916777
-1366981.322032,-1577885.193765,-1413641.931635
-1362270.167112,-1619147.478186,-1411966.972701
-1362935.821033,-1575669.413439,-1413186.915310
-1361520.067255,-1561234.110241,-1411563.838049
-1361431.481906,-1545268.574176,-1409753.815672
-1360259.409282,-1547805.008327,-1409631.130613
-1357293.290085,-1681818.869525,-1407423.086033
-1359197.418377,-1534909.081312,-1409081.970246
-1359278.404375,-1521844.379227,-1405943.896948
-1359503.621821,-1574156.212579,-1406669.871360
-1358684.307191,-1578630.104867,-1405813.156426
-1358263.121843,-1551706.747666,-1403793.094138
-1347414.506685,-1572723.601000,-1401879.672223
-1346718.662212,-1527892.046346,-1402562.189688
-1345418.421609,-1540120.147790,-1402226.291489
-1339297.934483,-1566232.938761,-1399450.352133
-1345484.214383,-1560547.709845,-1400021.699936
-1343780.252352,-1620759.151507,-1398862.507531
-1344064.335099,-1550425.184391,-1397849.170766
-1346680.226206,-1615790.741995,-1395648.379672
-1343517.553481,-1562880.909287,-1395673.847448
-1343650.233407,-1586238.806486,-1397059.380082
-1343706.827603,-1523671.613078,-1394609.720097
-1344610.129542,-1541274.382031,-1391230.573827
-1343798.368411,-1497327.404364,-1390594.030178
-1333030.850630,-1532757.439398,-1390838.289501
-1332591.060965,-1554157.496661,-1389473.922836
-1333042.966118,-1523639.974117,-1391046.975610
-1333543.572965,-1532526.244399,-1390522.246214
-1337555.660865,-1529603.852225,-1391909.222142
-1337193.381524,-1504645.740530,-1391898.557029
-1342077.765397,-1510243.117162,-1391933.422309
-1334274.004517,-1590839.593874,-1392606.608216
-1342420.473922,-1512239.257518,-1392895.476338
-1343069.970282,-1567881.344171,-1393161.707385
-1337950.687701,-1606550.069702,-1391478.270032
-1337520.346999,-1575408.229718,-1392356.368392
-1335926.026641,-1520283.361263,-1391368.123804
-1337042.233998,-1548101.974294,-1390000.515644
-1340933.372805,-1531240.121300,-1390279.739709
-1340907.012894,-1505934.645849,-1390346.025836
-1343173.022618,-1547491.442411,-1389031.983981
-1338965.084789,-1567986.670090,-1390095.639355
-1339595.727618,-1516967.503391,-1389252.458097
-1334570.761813,-1527036.129856,-1391039.018632
-1333158.081301,-1474910.226032,-1388798.703703
-1344240.669181,-1590861.558603,-1386108.517046
-1344757.756810,-1561155.283639,-1387003.555132
-1340860.108666,-1544048.818369,-1386830.727130
-1342391.896631,-1565041.136828,-1386594.772907
-1339226.452830,-1589839.664470,-1384267.037874
-1341432.078009,-1572817.123930,-1384159.976849
-1340455.658799,-1543056.865055,-1384109.447084
-1338914.906519,-1563562.406381,-1383660.509542
-1340580.096318,-1661060.554260,-1385026.519634
-1333786.822729,-1634592.656881,-1388733.341190
-1332986.209157,-1526067.769132,-1388484.009909
-1332634.014063,-1539575.009444,-1386212.297163
-1326214.281969,-1581833.414893,-1383486.366767
-1338945.441676,-1512523.530329,-1383471.385948
-1329719.200265,-1517241.671754,-1381295.593839
-1329411.966957,-1528250.985978,-1379351.840141
-1323939.755636,-1490669.965849,-1377814.316406
-1322939.515541,-1642569.200134,-1377687.455012
-1330724.380739,-1485004.798037,-1379743.808033
-1330188.075150,-1541101.409696,-1380629.498054
-1329199.203732,-1529085.682121,-1380967.824613
-1327137.600869,-1554278.144703,-1381655.790317
-1325877.005096,-1557847.008716,-1382331.851952
-1325836.110861,-1537376.699017,-1379538.775885
-1324166.223891,-1608210.202259,-1380871.569250
-1326021.926772,-1589039.023559,-1379974.367443
-1325476.679645,-1542539.400176,-1381359.346592
-1319957.451528,-1558421.805964,-1381323.089375
-1320643.682989,-1638918.684895,-1380223.614378
-1330735.324532,-1541019.340604,-1380928.883686
-1330332.859246,-1568823.119524,-1381258.316363
-1327459.312007,-1554863.094101,-1379770.741792
-1326591.980885,-1556009.702442,-1380002.847190
-1333199.874751,-1561472.243434,-1380982.967811
-1330575.461299,-1550966.988864,-1384939.988042
-1322596.896154,-1539527.980225,-1382669.465518
-1323148.876126,-1538072.541733,-1382146.810111
-1322487.455482,-1482109.651298,-1379878.225938
-1327327.363834,-1544721.119687,-1378347.533254
-1329139.783117,-1538476.351816,-1379019.491431
-1327625.128256,-1504358.814437,-1379579.148604
-1329913.837949,-1478479.366081,-1376743.689015
-1328411.258688,-1498403.835795,-1374557.318402
-1327552.432845,-1508731.848971,-1372212.500259
-1323659.521251,-1496884.808099,-1372576.924789
-1320560.868993,-1561221.617280,-1372737.973902
-1311932.922855,-1516456.002680,-1374790.897986
-1312911.715860,-1528803.278763,-1375117.052732
-1320055.565868,-1563366.729234,-1375259.369404
-1319807.428938,-1522570.771621,-1374905.680865
-1321883.585667,-1526574.785992,-1377291.470888
-1321842.645638,-1578407.844831,-1377930.987098
-1319987.795675,-1515732.472484,-1379019.969652
-1319426.498469,-1501225.496755,-1377797.965262
-1312495.463619,-1530332.723145,-1376839.698565
-1311822.457333,-1490209.204866,-1376406.927800
-1309119.639869,-1539244.979828,-1371501.789593
-1307692.009340,-1502455.119294,-1370910.282723
-1302891.309335,-1555380.402200,-1369195.974723
-1312018.162186,-1521845.136283,-1368139.945580
-1313936.190871,-1522672.334682,-1366388.494875
-1314427.339213,-1528793.423633,-1366770.941989
-1313329.386490,-1503509.850030,-1366997.635841
-1311120.806900,-1579673.539315,-1363680.270796
-1308026.195834,-1520044.620149,-1364474.256413
-1307578.755843,-1518865.655226,-1361691.277023
-1300553.051297,-1494364.823288,-1360009.707378
-1299726.895279,-1499241.383709,-1361160.881748
-1302007.980251,-1514399.673535,-1360607.997018
-1301276.009218,-1549134.185336,-1359002.567075
-1299636.635039,-1532428.047266,-1358038.056899
-1298066.987657,-1639713.565073,-1359323.110374
-1298184.891357,-1520061.266130,-1358811.771729
-1300028.838264,-1521301.441590,-1355128.662184
-1299395.933072,-1488671.943375,-1355039.105651
-1297621.442962,-1552339.667747,-1353102.618126
-1298663.745023,-1490875.498118,-1353281.473363
-1293708.157667,-1519851.020057,-1351089.855065
-1291454.829784,-1511258.870783,-1350544.368340
-1293912.369702,-1521831.996676,-1349282.723093
-1299586.021382,-1584002.076377,-1348149.312599
-1299094.086168,-1580973.241022,-1346642.906482
-1298911.607432,-1501669.323781,-1347509.996029
-1300868.134795,-1491721.126237,-1343744.303798
-1301119.370710,-1452941.325145,-1342263.047642
-1300598.911994,-1523208.492201,-1339214.137887
-1302754.437362,-1550085.714581,-1342650.795969
-1305693.177189,-1459897.567111,-1341230.604967
-1297969.630675,-1467349.862291,-1341280.085961
-1295631.197124,-1494634.392643,-1339798.402931
-1290033.914416,-1475402.801264,-1339987.973310
-1288262.639915,-1484079.380073,-1339433.489484
-1288131.661353,-1489623.532774,-1342762.712514
-1287640.246436,-1499033.019218,-1346729.621134
-1299017.328113,-1515878.805873,-1345838.434879
-1292211.784982,-1475119.330468,-1347685.793201
-1298018.324662,-1508809.787793,-1346401.275285
-1285337.889102,-1523015.074708,-1346757.377298
-1287361.145071,-1547485.048128,-1347298.557478
-1284616.602851,-1488743.783787,-1347694.233668
-1287969.532328,-1454232.933079,-1345289.220750
-1289897.726212,-1487552.648621,-1342735.088534
-1287684.063595,-1456253.384836,-1342671.519837
-1283676.854353,-1488433.763810,-1342107.907229
-1282789.321608,-1463193.333935,-1340915.595564
-1281125.442126,-1462289.750084,-1339761.091930
-1280050.096501,-1485551.235505,-1340306.079330
-1281185.377270,-1507550.333871,-1341720.775487
-1278354.909419,-1468001.522082,-1341029.987388
-1283495.404857,-1512581.809965,-1341556.219945
-1284317.091050,-1480445.824333,-1340820.576924
-1289862.650086,-1543529.986963,-1340401.869781
-1286750.226665,-1494363.244882,-1339491.695385
-1284795.458230,-1457351.244637,-1338022.904233
-1278158.956786,-1519428.044175,-1339552.175656
-1278937.724297,-1519844.969226,-1340201.558258
-1277032.043793,-1511823.599027,-1342020.657369
-1278047.492619,-1478941.386594,-1342405.648133
-1271284.361493,-1502204.246502,-1341126.530455
-1275138.983003,-1471309.075552,-1340546.870515
-1291689.269025,-1477153.767868,-1339421.815645
-1285692.319528,-1526453.359961,-1338238.879940
-1280727.703770,-1479356.688162,-1338587.603150
-1291578.857600,-1470532.706745,-1337879.782493
-1290200.784817,-1457417.500703,-1336053.798318
-1289298.119870,-1555493.845553,-1334192.471920
-1287462.017090,-1446938.645832,-1333201.181823
-1287815.087453,-1476526.975083,-1332800.540920
-1286690.339095,-1512565.943992,-1333247.926418
-1285998.283870,-1567525.055186,-1331925.540644
-1285303.530140,-1518187.082894,-1332507.989591
-1286682.573582,-1462140.269625,-1333965.866308
-1286530.241807,-1460817.781776,-1333705.346541
